date,region,product_id,units_sold,revenue,cost,promotion_flag
2023-07-13,West,P1,31,446.18,289.67,0
2023-07-13,West,P2,37,698.89,439.12,0
2023-07-13,West,P3,32,463.34,310.56,0
2023-07-14,North,P1,43,622.2,342.96,0
2023-07-14,North,P2,33,589.41,309.04,0
2023-07-14,North,P3,48,646.44,434.72,1
2023-07-14,South,P1,51,592.63,383.97,0
2023-07-14,South,P2,36,699.5,374.88,0
2023-07-14,South,P3,41,439.47,270.66,1
2023-07-14,East,P1,19,291.45,149.32,0
2023-07-14,East,P2,42,682.89,398.38,0
2023-07-14,East,P3,44,853.78,521.57,0
2023-07-14,West,P1,44,560.43,299.8,0
2023-07-14,West,P2,34,470.08,265.67,0
2023-07-14,West,P3,46,766.93,426.94,0
2023-07-15,North,P1,44,467.67,292.06,0
2023-07-15,North,P2,40,734.1,415.07,0
2023-07-15,North,P3,47,855.16,557.8,1
2023-07-15,South,P1,26,498.02,326.37,0
2023-07-15,South,P2,43,735.47,464.98,0
2023-07-15,South,P3,42,543.43,277.9,0
2023-07-15,East,P1,30,319.69,185.51,0
2023-07-15,East,P2,16,271.45,150.44,0
2023-07-15,East,P3,35,563.39,294.16,0
2023-07-15,West,P1,21,216.53,128.25,0
2023-07-15,West,P2,33,406.22,274.14,0
2023-07-15,West,P3,38,633.98,345.92,0
2023-07-16,North,P1,35,648.27,395.94,0
2023-07-16,North,P2,35,552.88,276.56,1
2023-07-16,North,P3,41,777.28,431.33,0
2023-07-16,South,P1,36,556.51,315.89,0
2023-07-16,South,P2,25,301.12,206.73,0
2023-07-16,South,P3,39,686.05,447.73,0
2023-07-16,East,P1,41,525.48,326.24,1
2023-07-16,East,P2,47,502.49,266.06,0
2023-07-16,East,P3,19,200.15,124.7,0
2023-07-16,West,P1,43,734.06,453.31,0
2023-07-16,West,P2,30,376.21,211.17,1
2023-07-16,West,P3,25,416.09,225.86,0
2023-07-17,North,P1,19,194.39,99.18,1
2023-07-17,North,P2,29,576.42,342.79,1
2023-07-17,North,P3,12,234.19,161.35,0
2023-07-17,South,P1,41,682.38,359.02,0
2023-07-17,South,P2,35,431.17,219.61,1
2023-07-17,South,P3,31,507.04,268.57,0
2023-07-17,East,P1,31,485.4,273.05,0
2023-07-17,East,P2,51,715.8,414.95,0
2023-07-17,East,P3,47,701.94,367.17,0
2023-07-17,West,P1,32,376.74,253.37,0
2023-07-17,West,P2,37,611.85,308.23,0
2023-07-17,West,P3,50,961.05,624.9,0
2023-07-18,North,P1,47,910.43,471.14,0
2023-07-18,North,P2,17,229.41,157.0,1
2023-07-18,North,P3,26,295.16,163.68,0
2023-07-18,South,P1,19,278.72,152.06,0
2023-07-18,South,P2,17,173.15,111.67,0
2023-07-18,South,P3,43,449.09,297.97,1
2023-07-18,East,P1,28,500.6,275.72,0
2023-07-18,East,P2,31,393.46,232.03,1
2023-07-18,East,P3,32,454.78,303.75,0
2023-07-18,West,P1,24,357.29,242.24,1
2023-07-18,West,P2,29,311.1,161.7,0
2023-07-18,West,P3,40,673.23,414.78,0
2023-07-19,North,P1,42,529.25,364.32,0
2023-07-19,North,P2,23,248.31,153.68,0
2023-07-19,North,P3,49,584.47,365.57,1
2023-07-19,South,P1,38,745.92,467.67,1
2023-07-19,South,P2,25,274.72,143.79,0
2023-07-19,South,P3,26,375.42,224.07,1
2023-07-19,East,P1,41,571.22,380.02,0
2023-07-19,East,P2,42,430.49,249.64,1
2023-07-19,East,P3,18,264.57,161.96,0
2023-07-19,West,P1,24,259.49,162.29,0
2023-07-19,West,P2,49,618.61,389.11,1
2023-07-19,West,P3,34,359.92,195.47,1
2023-07-20,North,P1,29,408.07,284.67,0
2023-07-20,North,P2,35,640.11,397.31,0
2023-07-20,North,P3,35,661.21,419.95,0
2023-07-20,South,P1,48,845.33,504.25,1
2023-07-20,South,P2,43,845.01,505.27,0
2023-07-20,South,P3,39,779.74,437.96,1
2023-07-20,East,P1,55,745.4,388.99,1
2023-07-20,East,P2,48,643.0,364.61,0
2023-07-20,East,P3,21,293.36,156.89,0
2023-07-20,West,P1,30,342.32,219.72,1
2023-07-20,West,P2,25,451.01,289.77,0
2023-07-20,West,P3,62,688.56,459.73,0
2023-07-21,North,P1,40,540.04,294.25,0
2023-07-21,North,P2,31,466.98,288.97,0
2023-07-21,North,P3,43,461.42,273.37,0
2023-07-21,South,P1,47,709.33,488.74,0
2023-07-21,South,P2,47,865.73,513.17,0
2023-07-21,South,P3,32,500.74,336.59,1
2023-07-21,East,P1,23,307.6,161.36,0
2023-07-21,East,P2,20,361.67,199.89,0
2023-07-21,East,P3,34,614.85,371.43,0
2023-07-21,West,P1,40,514.66,337.77,0
2023-07-21,West,P2,48,626.67,375.44,0
2023-07-21,West,P3,51,966.21,621.3,0
2023-07-22,North,P1,33,614.81,372.03,0
2023-07-22,North,P2,37,702.91,398.71,0
2023-07-22,North,P3,38,437.41,280.01,0
2023-07-22,South,P1,47,650.97,434.39,1
2023-07-22,South,P2,25,408.97,281.19,0
2023-07-22,South,P3,54,748.29,509.37,0
2023-07-22,East,P1,23,280.02,192.02,0
2023-07-22,East,P2,46,781.8,436.77,1
2023-07-22,East,P3,47,631.16,368.39,1
2023-07-22,West,P1,39,420.26,222.33,0
2023-07-22,West,P2,60,974.18,580.94,0
2023-07-22,West,P3,21,382.44,224.49,0
2023-07-23,North,P1,46,702.14,446.33,0
2023-07-23,North,P2,46,625.23,385.19,0
2023-07-23,North,P3,20,210.87,112.54,0
2023-07-23,South,P1,38,493.55,331.5,1
2023-07-23,South,P2,49,830.94,573.54,0
2023-07-23,South,P3,35,467.85,247.44,0
2023-07-23,East,P1,32,375.14,196.26,0
2023-07-23,East,P2,20,243.65,129.83,0
2023-07-23,East,P3,26,471.36,246.84,0
2023-07-23,West,P1,35,465.1,293.33,0
2023-07-23,West,P2,41,772.9,393.4,0
2023-07-23,West,P3,39,751.6,511.3,0
2023-07-24,North,P1,35,544.93,344.52,0
2023-07-24,North,P2,35,682.32,477.18,0
2023-07-24,North,P3,35,484.38,268.22,0
2023-07-24,South,P1,30,508.62,280.02,0
2023-07-24,South,P2,53,561.76,282.99,1
2023-07-24,South,P3,47,560.49,363.77,0
2023-07-24,East,P1,27,379.99,243.11,1
2023-07-24,East,P2,36,615.09,384.24,0
2023-07-24,East,P3,46,813.54,503.04,0
2023-07-24,West,P1,46,834.46,444.71,0
2023-07-24,West,P2,48,759.89,522.18,1
2023-07-24,West,P3,42,772.43,526.75,0
2023-07-25,North,P1,37,535.58,338.72,0
2023-07-25,North,P2,55,555.63,280.28,0
2023-07-25,North,P3,35,426.74,239.42,1
2023-07-25,South,P1,46,787.61,408.72,0
2023-07-25,South,P2,34,558.13,370.4,0
2023-07-25,South,P3,45,779.75,481.47,0
2023-07-25,East,P1,38,758.94,497.89,0
2023-07-25,East,P2,27,370.84,259.08,1
2023-07-25,East,P3,50,620.27,374.09,0
2023-07-25,West,P1,42,744.79,457.37,0
2023-07-25,West,P2,39,698.07,463.22,0
2023-07-25,West,P3,59,732.92,402.13,1
2023-07-26,North,P1,53,938.98,642.18,0
2023-07-26,North,P2,48,897.95,562.84,1
2023-07-26,North,P3,40,668.27,465.39,0
2023-07-26,South,P1,44,453.45,314.68,1
2023-07-26,South,P2,33,620.65,404.37,0
2023-07-26,South,P3,33,464.42,284.63,0
2023-07-26,East,P1,55,558.16,369.4,1
2023-07-26,East,P2,48,542.49,280.07,0
2023-07-26,East,P3,28,407.23,242.24,0
2023-07-26,West,P1,39,711.99,489.39,1
2023-07-26,West,P2,34,380.72,243.66,0
2023-07-26,West,P3,23,230.04,148.06,0
2023-07-27,North,P1,21,345.35,214.1,0
2023-07-27,North,P2,27,303.46,182.03,0
2023-07-27,North,P3,45,702.32,466.04,0
2023-07-27,South,P1,19,375.23,238.73,0
2023-07-27,South,P2,24,264.45,154.16,1
2023-07-27,South,P3,37,445.17,304.46,1
2023-07-27,East,P1,26,450.94,287.36,0
2023-07-27,East,P2,56,1108.48,619.86,1
2023-07-27,East,P3,44,701.19,423.24,0
2023-07-27,West,P1,45,758.73,446.14,0
2023-07-27,West,P2,24,262.42,156.63,0
2023-07-27,West,P3,58,718.97,483.08,1
2023-07-28,North,P1,24,277.53,176.72,0
2023-07-28,North,P2,35,593.02,395.22,1
2023-07-28,North,P3,28,380.84,193.88,0
2023-07-28,South,P1,48,628.68,339.01,0
2023-07-28,South,P2,36,582.72,343.09,0
2023-07-28,South,P3,48,633.97,366.07,0
2023-07-28,East,P1,23,236.51,151.15,1
2023-07-28,East,P2,45,513.82,257.3,0
2023-07-28,East,P3,23,452.59,291.83,0
2023-07-28,West,P1,43,837.12,435.38,0
2023-07-28,West,P2,25,329.24,207.7,0
2023-07-28,West,P3,26,447.2,231.2,0
2023-07-29,North,P1,36,521.62,362.97,1
2023-07-29,North,P2,45,819.51,446.6,1
2023-07-29,North,P3,19,348.98,186.67,0
2023-07-29,South,P1,31,528.68,335.79,1
2023-07-29,South,P2,31,542.23,332.4,0
2023-07-29,South,P3,24,300.62,207.89,0
2023-07-29,East,P1,40,617.42,338.13,1
2023-07-29,East,P2,47,567.22,354.34,0
2023-07-29,East,P3,42,460.13,266.51,1
2023-07-29,West,P1,47,578.97,302.01,0
2023-07-29,West,P2,30,524.86,315.95,1
2023-07-29,West,P3,26,318.84,160.52,0
2023-07-30,North,P1,48,790.47,542.35,0
2023-07-30,North,P2,41,574.57,351.81,0
2023-07-30,North,P3,16,183.86,127.15,0
2023-07-30,South,P1,29,499.96,316.17,0
2023-07-30,South,P2,38,617.72,315.25,0
2023-07-30,South,P3,31,560.34,286.21,0
2023-07-30,East,P1,50,636.51,349.38,0
2023-07-30,East,P2,58,1009.5,678.85,0
2023-07-30,East,P3,35,580.79,337.66,0
2023-07-30,West,P1,25,278.22,163.1,0
2023-07-30,West,P2,19,271.05,145.6,0
2023-07-30,West,P3,43,830.93,532.98,1
2023-07-31,North,P1,41,738.85,486.01,0
2023-07-31,North,P2,42,545.89,362.85,0
2023-07-31,North,P3,32,406.19,283.45,0
2023-07-31,South,P1,47,843.95,528.59,0
2023-07-31,South,P2,29,466.31,242.72,1
2023-07-31,South,P3,23,365.09,215.56,0
2023-07-31,East,P1,56,575.83,289.63,0
2023-07-31,East,P2,26,371.68,222.08,0
2023-07-31,East,P3,26,344.25,207.89,0
2023-07-31,West,P1,49,565.45,325.34,0
2023-07-31,West,P2,28,451.37,259.71,0
2023-07-31,West,P3,41,636.89,364.6,0
2023-08-01,North,P1,54,992.26,532.56,0
2023-08-01,North,P2,43,690.38,412.12,0
2023-08-01,North,P3,26,417.0,244.98,1
2023-08-01,South,P1,28,476.8,296.95,0
2023-08-01,South,P2,51,1004.43,603.17,0
2023-08-01,South,P3,27,475.93,244.47,0
2023-08-01,East,P1,40,505.91,315.82,0
2023-08-01,East,P2,53,866.56,510.04,0
2023-08-01,East,P3,41,545.69,291.29,0
2023-08-01,West,P1,32,475.28,312.24,0
2023-08-01,West,P2,22,407.05,232.47,0
2023-08-01,West,P3,42,466.75,253.18,0
2023-08-02,North,P1,61,933.05,608.77,0
2023-08-02,North,P2,36,379.07,254.4,1
2023-08-02,North,P3,26,281.4,175.41,0
2023-08-02,South,P1,55,907.82,492.52,0
2023-08-02,South,P2,58,762.44,466.78,0
2023-08-02,South,P3,42,835.9,523.73,0
2023-08-02,East,P1,26,356.57,181.09,0
2023-08-02,East,P2,22,362.64,222.65,0
2023-08-02,East,P3,33,438.81,253.7,0
2023-08-02,West,P1,51,825.15,568.52,0
2023-08-02,West,P2,15,264.77,172.84,0
2023-08-02,West,P3,43,593.26,401.98,0
2023-08-03,North,P1,55,691.03,468.69,0
2023-08-03,North,P2,44,629.61,434.98,0
2023-08-03,North,P3,44,715.29,487.89,0
2023-08-03,South,P1,49,650.7,380.38,0
2023-08-03,South,P2,59,797.22,448.66,0
2023-08-03,South,P3,44,445.45,258.31,0
2023-08-03,East,P1,47,925.59,488.77,0
2023-08-03,East,P2,33,590.72,387.95,0
2023-08-03,East,P3,40,441.44,232.07,0
2023-08-03,West,P1,23,308.8,160.92,0
2023-08-03,West,P2,25,493.32,281.19,1
2023-08-03,West,P3,26,432.1,256.41,1
2023-08-04,North,P1,55,1020.21,561.66,0
2023-08-04,North,P2,24,359.21,207.88,0
2023-08-04,North,P3,32,567.94,322.29,0
2023-08-04,South,P1,26,418.26,221.9,1
2023-08-04,South,P2,39,762.24,510.62,1
2023-08-04,South,P3,24,308.35,210.4,0
2023-08-04,East,P1,58,942.45,474.0,0
2023-08-04,East,P2,54,810.41,484.55,0
2023-08-04,East,P3,43,662.66,458.66,0
2023-08-04,West,P1,37,692.37,460.77,0
2023-08-04,West,P2,40,613.15,384.77,0
2023-08-04,West,P3,34,679.56,349.53,0
2023-08-05,North,P1,24,269.47,165.2,0
2023-08-05,North,P2,58,1143.78,604.56,0
2023-08-05,North,P3,37,625.5,381.12,0
2023-08-05,South,P1,31,356.64,211.56,0
2023-08-05,South,P2,32,485.64,326.23,0
2023-08-05,South,P3,20,209.81,142.11,0
2023-08-05,East,P1,34,467.7,325.46,0
2023-08-05,East,P2,20,366.57,228.33,1
2023-08-05,East,P3,36,567.6,377.6,0
2023-08-05,West,P1,51,667.28,450.66,0
2023-08-05,West,P2,54,842.27,481.49,0
2023-08-05,West,P3,58,826.42,460.96,0
2023-08-06,North,P1,30,534.44,313.4,0
2023-08-06,North,P2,29,329.64,201.17,0
2023-08-06,North,P3,48,892.4,567.17,0
2023-08-06,South,P1,20,242.52,139.42,0
2023-08-06,South,P2,37,511.93,257.57,0
2023-08-06,South,P3,31,375.57,217.34,0
2023-08-06,East,P1,42,636.82,407.53,0
2023-08-06,East,P2,54,580.05,405.13,0
2023-08-06,East,P3,46,790.27,444.29,0
2023-08-06,West,P1,34,562.67,323.62,1
2023-08-06,West,P2,31,334.83,194.42,0
2023-08-06,West,P3,26,301.0,181.58,0
2023-08-07,North,P1,40,756.24,429.8,0
2023-08-07,North,P2,58,814.33,409.8,0
2023-08-07,North,P3,46,760.5,388.42,0
2023-08-07,South,P1,34,474.71,255.72,0
2023-08-07,South,P2,35,377.54,220.95,1
2023-08-07,South,P3,28,351.89,183.04,0
2023-08-07,East,P1,49,849.44,495.68,0
2023-08-07,East,P2,55,1095.44,613.99,0
2023-08-07,East,P3,32,507.53,332.79,0
2023-08-07,West,P1,48,802.9,527.39,0
2023-08-07,West,P2,56,885.64,465.88,1
2023-08-07,West,P3,42,627.75,352.91,0
2023-08-08,North,P1,54,832.49,480.82,0
2023-08-08,North,P2,27,293.08,168.89,1
2023-08-08,North,P3,44,531.75,347.24,1
2023-08-08,South,P1,30,370.11,221.3,0
2023-08-08,South,P2,52,663.09,394.36,0
2023-08-08,South,P3,62,965.75,536.45,0
2023-08-08,East,P1,24,332.55,201.55,0
2023-08-08,East,P2,44,821.14,556.8,0
2023-08-08,East,P3,51,870.12,606.71,0
2023-08-08,West,P1,21,238.43,126.64,0
2023-08-08,West,P2,40,689.19,402.44,0
2023-08-08,West,P3,42,621.19,385.05,0
2023-08-09,North,P1,42,446.96,271.57,0
2023-08-09,North,P2,57,669.15,447.35,0
2023-08-09,North,P3,44,738.47,482.08,1
2023-08-09,South,P1,49,608.07,387.23,0
2023-08-09,South,P2,40,557.84,298.99,0
2023-08-09,South,P3,24,466.05,312.24,1
2023-08-09,East,P1,51,914.82,506.12,0
2023-08-09,East,P2,30,430.53,261.36,1
2023-08-09,East,P3,31,409.59,213.23,0
2023-08-09,West,P1,32,441.6,297.05,0
2023-08-09,West,P2,30,523.64,287.57,0
2023-08-09,West,P3,37,532.93,361.08,0
2023-08-10,North,P1,43,504.36,321.05,0
2023-08-10,North,P2,47,576.98,402.42,0
2023-08-10,North,P3,36,414.29,276.41,1
2023-08-10,South,P1,52,901.12,470.15,0
2023-08-10,South,P2,20,375.41,201.29,0
2023-08-10,South,P3,56,901.54,524.11,0
2023-08-10,East,P1,33,370.29,193.49,0
2023-08-10,East,P2,52,793.03,409.74,1
2023-08-10,East,P3,57,1097.93,727.15,1
2023-08-10,West,P1,58,769.81,418.48,0
2023-08-10,West,P2,43,541.22,321.27,0
2023-08-10,West,P3,52,1014.45,524.16,0
2023-08-11,North,P1,28,332.24,225.57,0
2023-08-11,North,P2,45,492.65,278.01,0
2023-08-11,North,P3,45,617.99,417.09,0
2023-08-11,South,P1,34,463.54,299.46,0
2023-08-11,South,P2,35,541.0,338.41,1
2023-08-11,South,P3,45,522.71,347.39,0
2023-08-11,East,P1,23,337.6,197.12,0
2023-08-11,East,P2,22,355.11,192.21,0
2023-08-11,East,P3,49,881.52,447.15,1
2023-08-11,West,P1,36,608.79,367.84,1
2023-08-11,West,P2,32,583.62,347.96,0
2023-08-11,West,P3,25,311.05,182.32,0
2023-08-12,North,P1,36,476.52,284.13,0
2023-08-12,North,P2,35,564.02,293.36,0
2023-08-12,North,P3,59,676.64,412.89,0
2023-08-12,South,P1,32,593.45,415.3,0
2023-08-12,South,P2,48,533.16,304.16,0
2023-08-12,South,P3,47,763.92,446.73,0
2023-08-12,East,P1,54,643.87,356.79,1
2023-08-12,East,P2,43,813.5,564.76,0
2023-08-12,East,P3,32,602.9,311.57,0
2023-08-12,West,P1,23,414.56,262.86,0
2023-08-12,West,P2,29,522.09,326.26,0
2023-08-12,West,P3,46,851.48,584.39,1
2023-08-13,North,P1,55,978.44,555.78,0
2023-08-13,North,P2,13,237.72,139.09,0
2023-08-13,North,P3,48,940.01,551.79,0
2023-08-13,South,P1,35,568.6,318.73,0
2023-08-13,South,P2,33,491.23,256.81,0
2023-08-13,South,P3,41,442.89,287.97,0
2023-08-13,East,P1,43,501.97,349.21,0
2023-08-13,East,P2,54,769.77,519.11,0
2023-08-13,East,P3,53,960.95,631.6,1
2023-08-13,West,P1,61,960.28,536.3,0
2023-08-13,West,P2,33,457.9,285.09,0
2023-08-13,West,P3,46,773.38,486.55,0
2023-08-14,North,P1,46,624.85,367.48,0
2023-08-14,North,P2,57,755.25,462.97,1
2023-08-14,North,P3,39,646.6,416.12,0
2023-08-14,South,P1,50,532.46,322.69,1
2023-08-14,South,P2,48,628.81,380.8,0
2023-08-14,South,P3,42,499.5,310.02,0
2023-08-14,East,P1,44,493.05,258.35,0
2023-08-14,East,P2,40,536.97,375.69,0
2023-08-14,East,P3,27,429.13,263.3,1
2023-08-14,West,P1,32,396.04,237.88,1
2023-08-14,West,P2,40,688.03,366.15,0
2023-08-14,West,P3,22,257.05,165.94,0
2023-08-15,North,P1,45,832.78,429.16,0
2023-08-15,North,P2,21,211.29,125.26,0
2023-08-15,North,P3,40,444.64,304.18,1
2023-08-15,South,P1,46,778.74,524.5,0
2023-08-15,South,P2,32,323.23,206.17,1
2023-08-15,South,P3,38,614.7,429.64,0
2023-08-15,East,P1,46,476.63,268.95,0
2023-08-15,East,P2,36,554.42,323.15,1
2023-08-15,East,P3,61,951.57,595.95,0
2023-08-15,West,P1,58,603.21,325.84,0
2023-08-15,West,P2,18,265.6,148.71,0
2023-08-15,West,P3,35,585.88,355.9,0
2023-08-16,North,P1,33,652.03,373.88,0
2023-08-16,North,P2,47,773.02,413.88,0
2023-08-16,North,P3,29,557.69,341.87,0
2023-08-16,South,P1,50,521.13,321.72,0
2023-08-16,South,P2,33,467.88,249.46,0
2023-08-16,South,P3,43,848.79,485.79,0
2023-08-16,East,P1,39,587.61,325.39,0
2023-08-16,East,P2,39,460.61,280.44,1
2023-08-16,East,P3,43,790.93,544.87,0
2023-08-16,West,P1,50,928.15,627.92,0
2023-08-16,West,P2,50,678.04,362.05,0
2023-08-16,West,P3,36,406.09,264.38,0
2023-08-17,North,P1,39,469.88,263.27,0
2023-08-17,North,P2,30,412.5,252.91,1
2023-08-17,North,P3,27,411.92,213.48,0
2023-08-17,South,P1,38,656.91,402.94,0
2023-08-17,South,P2,32,341.25,208.29,0
2023-08-17,South,P3,31,362.93,244.38,0
2023-08-17,East,P1,40,472.99,294.53,0
2023-08-17,East,P2,18,359.11,246.91,0
2023-08-17,East,P3,31,338.41,176.8,0
2023-08-17,West,P1,46,740.94,476.55,0
2023-08-17,West,P2,37,530.56,274.08,0
2023-08-17,West,P3,59,695.92,365.29,1
2023-08-18,North,P1,22,386.85,209.33,0
2023-08-18,North,P2,43,660.91,450.47,0
2023-08-18,North,P3,36,516.33,298.16,1
2023-08-18,South,P1,68,876.4,506.12,0
2023-08-18,South,P2,48,524.74,267.19,0
2023-08-18,South,P3,44,848.91,481.51,0
2023-08-18,East,P1,39,611.84,374.28,1
2023-08-18,East,P2,45,884.84,469.52,0
2023-08-18,East,P3,43,668.87,444.79,0
2023-08-18,West,P1,30,462.56,251.61,0
2023-08-18,West,P2,41,479.8,258.11,1
2023-08-18,West,P3,34,505.36,273.88,0
2023-08-19,North,P1,27,385.26,268.29,0
2023-08-19,North,P2,39,392.29,226.6,0
2023-08-19,North,P3,48,609.83,310.6,0
2023-08-19,South,P1,26,448.88,243.07,0
2023-08-19,South,P2,55,1086.31,752.22,0
2023-08-19,South,P3,40,403.99,229.34,0
2023-08-19,East,P1,22,257.35,158.57,0
2023-08-19,East,P2,52,684.1,477.65,0
2023-08-19,East,P3,40,437.93,249.35,0
2023-08-19,West,P1,42,434.45,253.23,0
2023-08-19,West,P2,28,548.44,276.57,0
2023-08-19,West,P3,45,893.89,524.25,0
2023-08-20,North,P1,32,592.06,406.43,0
2023-08-20,North,P2,50,710.67,476.72,0
2023-08-20,North,P3,33,590.75,390.15,0
2023-08-20,South,P1,27,379.22,211.72,0
2023-08-20,South,P2,41,677.46,462.24,0
2023-08-20,South,P3,52,701.82,363.94,0
2023-08-20,East,P1,55,679.04,375.15,0
2023-08-20,East,P2,60,1156.36,793.7,0
2023-08-20,East,P3,63,702.65,383.33,0
2023-08-20,West,P1,49,586.85,349.72,1
2023-08-20,West,P2,36,602.55,413.08,0
2023-08-20,West,P3,39,409.72,245.29,0
2023-08-21,North,P1,43,722.19,455.25,0
2023-08-21,North,P2,30,425.0,275.73,1
2023-08-21,North,P3,56,698.72,403.06,0
2023-08-21,South,P1,36,604.59,370.67,0
2023-08-21,South,P2,40,545.63,345.6,0
2023-08-21,South,P3,51,952.59,599.04,0
2023-08-21,East,P1,47,841.78,520.45,0
2023-08-21,East,P2,57,787.42,449.8,0
2023-08-21,East,P3,29,503.89,252.21,0
2023-08-21,West,P1,54,1000.47,549.69,0
2023-08-21,West,P2,42,758.51,406.46,1
2023-08-21,West,P3,57,1005.51,519.61,0
2023-08-22,North,P1,34,462.6,312.02,1
2023-08-22,North,P2,30,488.07,261.0,0
2023-08-22,North,P3,56,1085.3,699.8,0
2023-08-22,South,P1,32,473.94,241.32,0
2023-08-22,South,P2,44,742.23,439.29,0
2023-08-22,South,P3,17,280.34,189.67,0
2023-08-22,East,P1,24,429.05,274.57,0
2023-08-22,East,P2,31,452.43,233.24,1
2023-08-22,East,P3,44,565.41,365.31,0
2023-08-22,West,P1,53,990.97,653.43,0
2023-08-22,West,P2,28,436.86,236.25,1
2023-08-22,West,P3,27,410.57,237.42,1
2023-08-23,North,P1,45,796.09,460.77,0
2023-08-23,North,P2,28,535.61,348.68,0
2023-08-23,North,P3,57,829.7,547.56,0
2023-08-23,South,P1,33,526.73,357.48,0
2023-08-23,South,P2,41,632.85,382.97,0
2023-08-23,South,P3,30,592.66,317.97,0
2023-08-23,East,P1,33,398.77,234.92,0
2023-08-23,East,P2,18,259.64,137.89,0
2023-08-23,East,P3,48,721.72,388.33,1
2023-08-23,West,P1,36,514.43,346.19,0
2023-08-23,West,P2,37,449.65,249.96,0
2023-08-23,West,P3,46,894.5,526.71,0
2023-08-24,North,P1,42,577.87,396.16,0
2023-08-24,North,P2,45,867.3,555.56,0
2023-08-24,North,P3,40,533.06,329.72,0
2023-08-24,South,P1,46,549.39,292.45,0
2023-08-24,South,P2,44,848.25,467.78,0
2023-08-24,South,P3,54,671.42,353.06,1
2023-08-24,East,P1,30,562.29,287.85,0
2023-08-24,East,P2,60,1149.15,667.49,0
2023-08-24,East,P3,33,455.85,251.88,0
2023-08-24,West,P1,34,637.1,325.26,1
2023-08-24,West,P2,60,678.77,467.07,1
2023-08-24,West,P3,28,377.17,229.19,1
2023-08-25,North,P1,42,680.04,344.59,0
2023-08-25,North,P2,47,637.52,395.4,0
2023-08-25,North,P3,32,620.74,359.52,0
2023-08-25,South,P1,46,889.42,538.41,0
2023-08-25,South,P2,50,997.59,578.68,0
2023-08-25,South,P3,58,657.27,355.49,0
2023-08-25,East,P1,38,724.12,385.18,0
2023-08-25,East,P2,21,259.36,151.57,1
2023-08-25,East,P3,55,747.63,382.4,0
2023-08-25,West,P1,32,383.49,227.98,0
2023-08-25,West,P2,22,370.42,202.13,0
2023-08-25,West,P3,36,467.37,303.44,1
2023-08-26,North,P1,45,499.44,292.14,0
2023-08-26,North,P2,48,534.83,282.49,1
2023-08-26,North,P3,22,309.75,185.68,0
2023-08-26,South,P1,53,992.31,579.08,0
2023-08-26,South,P2,51,847.33,567.36,0
2023-08-26,South,P3,30,379.41,206.54,0
2023-08-26,East,P1,49,763.16,479.87,0
2023-08-26,East,P2,23,307.64,184.54,0
2023-08-26,East,P3,43,430.61,263.53,0
2023-08-26,West,P1,26,404.81,260.97,0
2023-08-26,West,P2,53,894.52,531.57,1
2023-08-26,West,P3,18,225.8,116.16,0
2023-08-27,North,P1,46,907.24,554.96,0
2023-08-27,North,P2,35,369.58,250.23,0
2023-08-27,North,P3,44,665.41,437.76,0
2023-08-27,South,P1,52,520.33,308.73,0
2023-08-27,South,P2,37,652.32,348.15,0
2023-08-27,South,P3,55,822.76,544.54,0
2023-08-27,East,P1,33,494.8,294.38,0
2023-08-27,East,P2,45,561.11,390.21,0
2023-08-27,East,P3,36,442.11,249.09,0
2023-08-27,West,P1,41,538.87,278.56,0
2023-08-27,West,P2,44,856.78,591.89,1
2023-08-27,West,P3,38,653.89,409.5,0
2023-08-28,North,P1,53,948.21,611.41,0
2023-08-28,North,P2,27,306.6,178.8,0
2023-08-28,North,P3,34,563.32,355.32,0
2023-08-28,South,P1,33,450.17,265.55,1
2023-08-28,South,P2,51,629.62,339.08,0
2023-08-28,South,P3,54,581.25,301.76,0
2023-08-28,East,P1,40,422.34,293.75,0
2023-08-28,East,P2,28,521.04,311.41,0
2023-08-28,East,P3,38,689.4,450.63,1
2023-08-28,West,P1,48,606.33,344.17,0
2023-08-28,West,P2,50,997.76,501.61,0
2023-08-28,West,P3,49,866.58,507.4,1
2023-08-29,North,P1,53,897.52,493.78,0
2023-08-29,North,P2,44,877.22,460.59,0
2023-08-29,North,P3,38,725.29,479.93,1
2023-08-29,South,P1,55,554.89,281.51,0
2023-08-29,South,P2,32,406.87,227.17,0
2023-08-29,South,P3,27,515.29,305.52,0
2023-08-29,East,P1,25,314.75,188.12,0
2023-08-29,East,P2,43,792.25,457.59,0
2023-08-29,East,P3,49,608.36,363.85,0
2023-08-29,West,P1,41,775.53,388.91,1
2023-08-29,West,P2,58,1138.53,758.61,0
2023-08-29,West,P3,45,462.65,321.97,1
2023-08-30,North,P1,42,475.03,303.92,0
2023-08-30,North,P2,35,637.78,436.48,0
2023-08-30,North,P3,39,418.19,282.35,0
2023-08-30,South,P1,53,961.58,625.6,1
2023-08-30,South,P2,36,601.1,396.58,0
2023-08-30,South,P3,40,417.74,235.81,0
2023-08-30,East,P1,42,588.9,302.3,0
2023-08-30,East,P2,55,695.18,386.66,0
2023-08-30,East,P3,55,606.92,334.23,1
2023-08-30,West,P1,34,495.06,251.35,0
2023-08-30,West,P2,42,542.71,372.41,0
2023-08-30,West,P3,26,272.54,156.53,0
2023-08-31,North,P1,42,761.72,475.1,1
2023-08-31,North,P2,53,769.0,464.83,0
